Date,Product_ID,Store_ID,Units_Sold,Revenue,Promotion,Holiday
2024-04-16,P102,S1,96,2496,1,0
2024-04-16,P102,S2,105,2625,0,0
2024-04-16,P102,S3,92,3864,0,0
2024-04-16,P103,S1,79,2212,0,0
2024-04-16,P103,S2,117,5499,0,0
2024-04-16,P103,S3,80,3440,0,0
2024-04-16,P104,S1,100,4800,0,0
2024-04-16,P104,S2,88,3256,0,0
2024-04-16,P104,S3,106,4558,1,0
2024-04-16,P105,S1,110,3080,1,0
2024-04-16,P105,S2,104,2600,0,0
2024-04-16,P105,S3,127,5080,0,0
2024-04-17,P101,S1,129,2709,0,0
2024-04-17,P101,S2,97,4559,1,0
2024-04-17,P101,S3,126,6048,0,0
2024-04-17,P102,S1,109,4905,0,0
2024-04-17,P102,S2,119,3570,0,0
2024-04-17,P102,S3,117,2457,0,0
2024-04-17,P103,S1,105,3360,1,0
2024-04-17,P103,S2,90,4140,0,0
2024-04-17,P103,S3,111,2775,0,0
2024-04-17,P104,S1,131,4978,1,0
2024-04-17,P104,S2,102,2754,1,0
2024-04-17,P104,S3,90,2880,0,0
2024-04-17,P105,S1,114,3876,0,0
2024-04-17,P105,S2,92,2300,0,0
2024-04-17,P105,S3,102,3978,0,0
2024-04-18,P101,S1,108,2160,0,0
2024-04-18,P101,S2,105,5145,0,0
2024-04-18,P101,S3,119,3927,0,0
2024-04-18,P102,S1,133,3857,0,0
2024-04-18,P102,S2,127,3302,0,0
2024-04-18,P102,S3,134,6432,0,0
2024-04-18,P103,S1,96,2688,0,0
2024-04-18,P103,S2,109,3379,1,0
2024-04-18,P103,S3,110,3410,0,0
2024-04-18,P104,S1,94,3854,1,0
2024-04-18,P104,S2,92,2484,0,0
2024-04-18,P104,S3,117,5499,0,0
2024-04-18,P105,S1,101,4545,1,0
2024-04-18,P105,S2,111,4218,0,0
2024-04-18,P105,S3,96,4512,0,0
2024-04-19,P101,S1,85,2125,1,0
2024-04-19,P101,S2,109,2834,0,0
2024-04-19,P101,S3,129,5289,0,0
2024-04-19,P102,S1,110,4840,0,0
2024-04-19,P102,S2,97,3783,0,0
2024-04-19,P102,S3,120,4440,0,0
2024-04-19,P103,S1,97,3589,0,0
2024-04-19,P103,S2,99,3465,0,0
2024-04-19,P103,S3,88,1848,0,0
2024-04-19,P104,S1,112,2912,0,0
2024-04-19,P104,S2,117,2691,0,0
2024-04-19,P104,S3,116,3248,1,0
2024-04-19,P105,S1,90,2520,0,0
2024-04-19,P105,S2,101,4141,1,0
2024-04-19,P105,S3,109,4796,0,0
2024-04-20,P101,S1,142,5254,0,0
2024-04-20,P101,S2,120,2760,0,0
2024-04-20,P101,S3,130,5980,0,0
2024-04-20,P102,S1,117,3393,1,0
2024-04-20,P102,S2,137,6302,1,0
2024-04-20,P102,S3,127,3556,0,0
2024-04-20,P103,S1,126,3906,1,0
2024-04-20,P103,S2,139,4309,0,0
2024-04-20,P103,S3,129,3225,0,0
2024-04-20,P104,S1,126,2646,0,0
2024-04-20,P104,S2,108,2916,0,0
2024-04-20,P104,S3,120,5400,0,0
2024-04-20,P105,S1,123,2460,0,0
2024-04-20,P105,S2,125,6000,0,0
2024-04-20,P105,S3,163,6357,0,0
2024-04-21,P101,S1,127,5588,1,1
2024-04-21,P101,S2,113,3164,0,1
2024-04-21,P101,S3,139,5143,0,1
2024-04-21,P102,S1,122,3172,0,1
2024-04-21,P102,S2,132,3300,0,1
2024-04-21,P102,S3,122,3538,0,1
2024-04-21,P103,S1,125,4125,0,1
2024-04-21,P103,S2,134,5896,0,1
2024-04-21,P103,S3,155,6820,0,1
2024-04-21,P104,S1,113,4972,0,1
2024-04-21,P104,S2,125,4250,1,1
2024-04-21,P104,S3,151,3020,1,1
2024-04-21,P105,S1,156,4992,0,1
2024-04-21,P105,S2,144,3744,0,1
2024-04-21,P105,S3,129,3354,0,1
2024-04-22,P101,S1,115,4715,1,0
2024-04-22,P101,S2,106,3816,1,0
2024-04-22,P101,S3,113,2486,1,0
2024-04-22,P102,S1,121,4356,1,0
2024-04-22,P102,S2,82,2870,1,0
2024-04-22,P102,S3,110,2640,0,0
2024-04-22,P103,S1,117,3276,0,0
2024-04-22,P103,S2,132,4224,0,0
2024-04-22,P103,S3,126,4914,1,0
2024-04-22,P104,S1,134,5360,0,0
2024-04-22,P104,S2,114,4560,1,0
2024-04-22,P104,S3,107,4922,0,0
2024-04-22,P105,S1,86,3612,1,0
2024-04-22,P105,S2,109,4033,1,0
2024-04-22,P105,S3,94,2538,1,0
2024-04-23,P101,S1,104,3224,0,0
2024-04-23,P101,S2,111,2442,0,0
2024-04-23,P101,S3,105,4095,0,0
2024-04-23,P102,S1,117,3744,0,0
2024-04-23,P102,S2,84,3024,1,0
2024-04-23,P102,S3,105,3255,1,0
2024-04-23,P103,S1,104,2704,1,0
2024-04-23,P103,S2,101,3535,0,0
2024-04-23,P103,S3,111,2220,1,0
2024-04-23,P104,S1,86,3096,0,0
2024-04-23,P104,S2,75,2250,0,0
2024-04-23,P104,S3,97,2910,1,0
2024-04-23,P105,S1,101,2929,0,0
2024-04-23,P105,S2,109,2725,0,0
2024-04-23,P105,S3,102,3570,0,0
2024-04-24,P101,S1,110,4840,0,0
2024-04-24,P101,S2,127,5461,1,0
2024-04-24,P101,S3,87,2436,0,0
2024-04-24,P102,S1,78,3744,0,0
2024-04-24,P102,S2,121,3872,0,0
2024-04-24,P102,S3,120,5880,0,0
2024-04-24,P103,S1,115,4830,0,0
2024-04-24,P103,S2,125,5625,1,0
2024-04-24,P103,S3,80,1920,0,0
2024-04-24,P104,S1,90,2250,1,0
2024-04-24,P104,S2,110,4400,0,0
2024-04-24,P104,S3,145,6090,0,0
2024-04-24,P105,S1,109,3052,0,0
2024-04-24,P105,S2,109,2289,0,0
2024-04-24,P105,S3,99,3663,0,0
2024-04-25,P101,S1,110,2860,0,0
2024-04-25,P101,S2,107,4387,1,0
2024-04-25,P101,S3,98,3528,1,0
2024-04-25,P102,S1,98,2352,1,0
2024-04-25,P102,S2,106,3710,1,0
2024-04-25,P102,S3,113,4294,0,0
2024-04-25,P103,S1,107,4494,0,0
2024-04-25,P103,S2,103,2575,0,0
2024-04-25,P103,S3,131,6026,0,0
2024-04-25,P104,S1,111,3996,1,0
2024-04-25,P104,S2,121,4961,0,0
2024-04-25,P104,S3,119,3451,0,0
2024-04-25,P105,S1,106,4452,0,0
2024-04-25,P105,S2,137,6713,0,0
2024-04-25,P105,S3,119,4403,0,0
2024-04-26,P101,S1,108,3456,0,0
2024-04-26,P101,S2,119,2618,0,0
2024-04-26,P101,S3,92,2668,0,0
2024-04-26,P102,S1,78,2496,1,0
2024-04-26,P102,S2,105,4305,0,0
2024-04-26,P102,S3,85,3230,0,0
2024-04-26,P103,S1,93,2790,0,0
2024-04-26,P103,S2,90,2880,0,0
2024-04-26,P103,S3,82,2870,1,0
2024-04-26,P104,S1,100,3900,1,0
2024-04-26,P104,S2,113,4068,0,0
2024-04-26,P104,S3,108,3240,0,0
2024-04-26,P105,S1,116,2784,0,0
2024-04-26,P105,S2,109,2943,1,0
2024-04-26,P105,S3,118,5664,0,0
2024-04-27,P101,S1,124,4092,1,0
2024-04-27,P101,S2,116,5452,0,0
2024-04-27,P101,S3,119,2737,0,0
2024-04-27,P102,S1,150,4350,0,0
2024-04-27,P102,S2,105,3465,0,0
2024-04-27,P102,S3,109,2616,0,0
2024-04-27,P103,S1,173,7093,1,0
2024-04-27,P103,S2,135,3240,0,0
2024-04-27,P103,S3,93,4185,1,0
2024-04-27,P104,S1,110,4950,0,0
2024-04-27,P104,S2,115,3680,0,0
2024-04-27,P104,S3,114,4788,1,0
2024-04-27,P105,S1,105,3885,0,0
2024-04-27,P105,S2,150,4500,0,0
2024-04-27,P105,S3,134,5762,0,0
2024-04-28,P101,S1,120,5160,0,1
2024-04-28,P101,S2,130,4550,0,1
2024-04-28,P101,S3,114,3306,1,1
2024-04-28,P102,S1,133,4921,1,1
2024-04-28,P102,S2,124,3720,0,1
2024-04-28,P102,S3,126,3402,0,1
2024-04-28,P103,S1,143,4290,1,1
2024-04-28,P103,S2,156,7332,0,1
2024-04-28,P103,S3,132,5412,1,1
2024-04-28,P104,S1,134,4154,0,1
2024-04-28,P104,S2,104,2288,0,1
2024-04-28,P104,S3,131,3930,0,1
2024-04-28,P105,S1,120,3240,0,1
2024-04-28,P105,S2,122,5612,1,1
2024-04-28,P105,S3,123,5289,0,1
2024-04-29,P101,S1,101,2525,1,0
2024-04-29,P101,S2,87,2697,0,0
2024-04-29,P101,S3,110,3850,0,0
2024-04-29,P102,S1,124,3596,0,0
2024-04-29,P102,S2,97,2619,1,0
2024-04-29,P102,S3,136,3672,0,0
2024-04-29,P103,S1,105,4200,1,0
2024-04-29,P103,S2,124,2604,0,0
2024-04-29,P103,S3,100,4100,1,0
2024-04-29,P104,S1,141,6345,0,0
2024-04-29,P104,S2,123,5043,0,0
2024-04-29,P104,S3,102,4590,0,0
2024-04-29,P105,S1,118,3186,0,0
2024-04-29,P105,S2,97,2619,0,0
2024-04-29,P105,S3,134,6030,0,0
2024-04-30,P101,S1,91,3549,0,0
2024-04-30,P101,S2,129,6321,1,0
2024-04-30,P101,S3,95,4370,0,0
2024-04-30,P102,S1,82,2050,0,0
2024-04-30,P102,S2,103,3090,1,0
2024-04-30,P102,S3,105,3465,1,0
2024-04-30,P103,S1,113,3503,0,0
2024-04-30,P103,S2,96,4320,0,0
2024-04-30,P103,S3,102,3672,0,0
2024-04-30,P104,S1,105,4410,0,0
2024-04-30,P104,S2,107,2247,1,0
2024-04-30,P104,S3,91,3367,1,0
2024-04-30,P105,S1,110,2860,1,0
2024-04-30,P105,S2,100,2800,1,0
2024-04-30,P105,S3,118,4602,0,0
2024-05-01,P101,S1,86,2064,0,0
2024-05-01,P101,S2,112,5152,0,0
2024-05-01,P101,S3,95,3230,1,0
2024-05-01,P102,S1,111,3441,0,0
2024-05-01,P102,S2,119,4760,1,0
2024-05-01,P102,S3,90,3240,0,0
2024-05-01,P103,S1,101,3131,1,0
2024-05-01,P103,S2,112,5376,0,0
2024-05-01,P103,S3,110,4840,0,0
2024-05-01,P104,S1,144,6912,0,0
2024-05-01,P104,S2,105,4200,0,0
2024-05-01,P104,S3,117,2457,1,0
2024-05-01,P105,S1,121,4477,0,0
2024-05-01,P105,S2,112,3584,0,0
2024-05-01,P105,S3,84,1848,0,0
2024-05-02,P101,S1,108,4536,1,0
2024-05-02,P101,S2,102,2652,0,0
2024-05-02,P101,S3,95,1995,1,0
2024-05-02,P102,S1,89,4272,0,0
2024-05-02,P102,S2,126,4032,1,0
2024-05-02,P102,S3,86,2408,0,0
2024-05-02,P103,S1,89,3293,1,0
2024-05-02,P103,S2,117,5148,0,0
2024-05-02,P103,S3,114,5586,1,0
2024-05-02,P104,S1,121,5808,1,0
2024-05-02,P104,S2,114,3762,0,0
2024-05-02,P104,S3,83,3652,0,0
2024-05-02,P105,S1,83,2241,0,0
2024-05-02,P105,S2,81,3969,0,0
2024-05-02,P105,S3,93,2697,1,0
2024-05-03,P101,S1,140,5600,1,0
2024-05-03,P101,S2,104,4680,0,0
2024-05-03,P101,S3,109,4905,1,0
2024-05-03,P102,S1,110,2970,0,0
2024-05-03,P102,S2,101,4343,0,0
2024-05-03,P102,S3,121,2541,0,0
2024-05-03,P103,S1,97,4365,0,0
2024-05-03,P103,S2,114,2508,0,0
2024-05-03,P103,S3,111,4218,0,0
2024-05-03,P104,S1,126,3906,0,0
2024-05-03,P104,S2,116,4408,0,0
2024-05-03,P104,S3,113,5311,0,0
2024-05-03,P105,S1,92,4232,0,0
2024-05-03,P105,S2,101,4242,0,0
2024-05-03,P105,S3,108,3348,0,0
2024-05-04,P101,S1,145,4060,0,0
2024-05-04,P101,S2,136,2856,0,0
2024-05-04,P101,S3,141,3102,0,0
2024-05-04,P102,S1,160,7200,1,0
2024-05-04,P102,S2,144,3168,1,0
2024-05-04,P102,S3,117,3978,0,0
2024-05-04,P103,S1,114,5130,0,0
2024-05-04,P103,S2,141,5076,1,0
2024-05-04,P103,S3,137,6302,0,0
2024-05-04,P104,S1,135,5805,0,0
2024-05-04,P104,S2,114,2736,0,0
2024-05-04,P104,S3,124,2480,1,0
2024-05-04,P105,S1,129,3612,1,0
2024-05-04,P105,S2,132,2640,0,0
2024-05-04,P105,S3,161,4669,1,0
2024-05-05,P101,S1,166,7968,1,1
2024-05-05,P101,S2,163,7009,1,1
2024-05-05,P101,S3,126,3528,0,1
2024-05-05,P102,S1,130,5590,1,1
2024-05-05,P102,S2,132,6336,0,1
2024-05-05,P102,S3,116,3480,0,1
2024-05-05,P103,S1,141,3807,1,1
2024-05-05,P103,S2,132,3036,0,1
2024-05-05,P103,S3,148,6068,0,1
2024-05-05,P104,S1,120,2880,1,1
2024-05-05,P104,S2,98,3332,1,1
2024-05-05,P104,S3,125,4250,0,1
2024-05-05,P105,S1,137,3151,1,1
2024-05-05,P105,S2,125,4875,0,1
2024-05-05,P105,S3,123,6027,0,1
2024-05-06,P101,S1,106,2332,1,0
2024-05-06,P101,S2,125,5500,0,0
2024-05-06,P101,S3,112,3584,1,0
2024-05-06,P102,S1,110,3190,1,0
2024-05-06,P102,S2,121,4719,0,0
2024-05-06,P102,S3,93,2325,0,0
2024-05-06,P103,S1,84,2436,0,0
2024-05-06,P103,S2,111,3219,0,0
2024-05-06,P103,S3,107,2782,0,0
2024-05-06,P104,S1,109,4033,1,0
2024-05-06,P104,S2,134,6432,0,0
2024-05-06,P104,S3,119,4522,1,0
2024-05-06,P105,S1,101,3333,0,0
2024-05-06,P105,S2,134,3082,0,0
2024-05-06,P105,S3,128,3072,0,0
2024-05-07,P101,S1,119,4046,1,0
2024-05-07,P101,S2,89,2047,0,0
2024-05-07,P101,S3,95,4560,0,0
2024-05-07,P102,S1,113,5311,0,0
2024-05-07,P102,S2,92,1840,0,0
2024-05-07,P102,S3,98,3332,0,0
2024-05-07,P103,S1,92,4140,1,0
2024-05-07,P103,S2,94,2820,0,0
2024-05-07,P103,S3,123,3936,0,0
2024-05-07,P104,S1,115,4255,0,0
2024-05-07,P104,S2,108,4320,0,0
2024-05-07,P104,S3,109,4469,0,0
2024-05-07,P105,S1,111,4329,1,0
2024-05-07,P105,S2,115,2530,0,0
2024-05-07,P105,S3,81,3159,0,0
2024-05-08,P101,S1,131,6026,0,0
2024-05-08,P101,S2,110,3850,0,0
2024-05-08,P101,S3,115,2760,0,0
2024-05-08,P102,S1,112,5488,1,0
2024-05-08,P102,S2,91,4459,0,0
2024-05-08,P102,S3,105,4515,1,0
2024-05-08,P103,S1,95,3230,1,0
2024-05-08,P103,S2,103,4944,1,0
2024-05-08,P103,S3,95,2090,1,0
2024-05-08,P104,S1,100,3500,0,0
2024-05-08,P104,S2,97,3880,0,0
2024-05-08,P104,S3,124,2852,1,0
2024-05-08,P105,S1,93,1953,0,0
2024-05-08,P105,S2,102,2550,0,0
2024-05-08,P105,S3,108,3996,0,0
2024-05-09,P101,S1,103,2472,0,0
2024-05-09,P101,S2,101,4747,0,0
2024-05-09,P101,S3,118,3894,0,0
2024-05-09,P102,S1,86,3182,0,0
2024-05-09,P102,S2,111,2553,0,0
2024-05-09,P102,S3,115,5635,0,0
2024-05-09,P103,S1,120,4200,1,0
2024-05-09,P103,S2,109,4687,1,0
2024-05-09,P103,S3,101,4646,0,0
2024-05-09,P104,S1,122,3050,0,0
2024-05-09,P104,S2,86,4042,1,0
2024-05-09,P104,S3,134,6164,0,0
2024-05-09,P105,S1,116,4872,0,0
2024-05-09,P105,S2,118,2596,0,0
2024-05-09,P105,S3,125,2750,1,0
2024-05-10,P101,S1,111,3774,0,0
2024-05-10,P101,S2,111,2664,0,0
2024-05-10,P101,S3,122,3172,0,0
2024-05-10,P102,S1,94,2350,0,0
2024-05-10,P102,S2,86,3010,0,0
2024-05-10,P102,S3,96,2976,0,0
2024-05-10,P103,S1,114,3306,0,0
2024-05-10,P103,S2,129,2580,0,0
2024-05-10,P103,S3,103,5047,0,0
2024-05-10,P104,S1,107,2140,0,0
2024-05-10,P104,S2,108,3780,0,0
2024-05-10,P104,S3,132,3036,0,0
2024-05-10,P105,S1,112,5152,1,0
2024-05-10,P105,S2,121,4235,0,0
2024-05-10,P105,S3,110,2200,0,0
2024-05-11,P101,S1,128,4736,0,0
2024-05-11,P101,S2,133,4522,0,0
2024-05-11,P101,S3,114,4104,0,0
2024-05-11,P102,S1,140,4200,0,0
2024-05-11,P102,S2,139,2780,0,0
2024-05-11,P102,S3,138,4416,0,0
2024-05-11,P103,S1,131,6288,1,0
2024-05-11,P103,S2,141,6627,1,0
2024-05-11,P103,S3,152,7144,0,0
2024-05-11,P104,S1,147,3675,0,0
2024-05-11,P104,S2,125,4000,0,0
2024-05-11,P104,S3,136,3944,0,0
2024-05-11,P105,S1,156,4680,1,0
2024-05-11,P105,S2,134,6432,1,0
2024-05-11,P105,S3,106,2756,0,0
2024-05-12,P101,S1,126,3150,0,1
2024-05-12,P101,S2,124,3844,0,1
2024-05-12,P101,S3,143,4576,0,1
2024-05-12,P102,S1,155,3255,0,1
2024-05-12,P102,S2,123,5289,0,1
2024-05-12,P102,S3,136,4488,0,1
2024-05-12,P103,S1,140,5460,0,1
2024-05-12,P103,S2,129,3483,0,1
2024-05-12,P103,S3,123,4920,1,1
2024-05-12,P104,S1,120,2400,0,1
2024-05-12,P104,S2,109,4796,0,1
2024-05-12,P104,S3,122,4026,0,1
2024-05-12,P105,S1,142,6106,1,1
2024-05-12,P105,S2,147,5292,0,1
2024-05-12,P105,S3,112,2688,0,1
2024-05-13,P101,S1,99,4455,1,0
2024-05-13,P101,S2,116,2320,1,0
2024-05-13,P101,S3,116,2900,1,0
2024-05-13,P102,S1,73,3212,1,0
2024-05-13,P102,S2,104,5096,0,0
2024-05-13,P102,S3,110,5390,0,0
2024-05-13,P103,S1,103,4223,0,0
2024-05-13,P103,S2,91,3458,0,0
2024-05-13,P103,S3,84,2268,0,0
2024-05-13,P104,S1,132,6336,0,0
2024-05-13,P104,S2,84,2184,0,0
2024-05-13,P104,S3,78,2652,0,0
2024-05-13,P105,S1,110,2860,0,0
2024-05-13,P105,S2,107,3531,0,0
2024-05-13,P105,S3,105,4305,1,0
2024-05-14,P101,S1,97,3492,1,0
2024-05-14,P101,S2,92,2208,0,0
2024-05-14,P101,S3,108,3672,0,0
2024-05-14,P102,S1,102,3264,0,0
2024-05-14,P102,S2,114,4902,0,0
2024-05-14,P102,S3,125,2875,0,0
2024-05-14,P103,S1,104,4056,0,0
2024-05-14,P103,S2,90,3690,1,0
2024-05-14,P103,S3,122,2806,0,0
2024-05-14,P104,S1,104,4992,0,0
2024-05-14,P104,S2,86,1806,1,0
2024-05-14,P104,S3,106,4346,1,0
2024-05-14,P105,S1,112,5376,0,0
2024-05-14,P105,S2,108,3456,1,0
2024-05-14,P105,S3,99,2475,1,0
2024-05-15,P101,S1,95,1995,0,0
2024-05-15,P101,S2,100,3000,0,0
2024-05-15,P101,S3,111,5439,0,0
2024-05-15,P102,S1,85,2805,1,0
2024-05-15,P102,S2,100,4700,0,0
2024-05-15,P102,S3,108,4212,0,0
2024-05-15,P103,S1,122,2684,1,0
2024-05-15,P103,S2,120,4920,1,0
2024-05-15,P103,S3,96,3936,1,0
2024-05-15,P104,S1,115,4370,0,0
2024-05-15,P104,S2,111,4440,1,0
2024-05-15,P104,S3,130,5070,0,0
2024-05-15,P105,S1,97,4462,0,0
2024-05-15,P105,S2,126,5292,1,0
2024-05-15,P105,S3,84,3276,0,0
2024-05-16,P101,S1,134,3618,1,0
2024-05-16,P101,S2,126,3402,0,0
2024-05-16,P101,S3,112,2464,0,0
2024-05-16,P102,S1,123,4182,0,0
2024-05-16,P102,S2,105,4830,1,0
2024-05-16,P102,S3,100,3300,0,0
2024-05-16,P103,S1,97,2910,0,0
2024-05-16,P103,S2,96,2976,1,0
2024-05-16,P103,S3,101,4949,0,0
2024-05-16,P104,S1,124,4960,0,0
2024-05-16,P104,S2,125,3375,0,0
2024-05-16,P104,S3,94,2068,1,0
2024-05-16,P105,S1,116,4524,0,0
2024-05-16,P105,S2,107,4173,0,0
2024-05-16,P105,S3,129,3354,0,0
2024-05-17,P101,S1,119,3451,0,0
2024-05-17,P101,S2,120,4200,0,0
2024-05-17,P101,S3,114,4560,0,0
2024-05-17,P102,S1,83,3652,0,0
2024-05-17,P102,S2,95,3895,1,0
2024-05-17,P102,S3,114,4218,0,0
2024-05-17,P103,S1,90,4230,0,0
2024-05-17,P103,S2,128,5248,0,0
2024-05-17,P103,S3,92,2760,0,0
2024-05-17,P104,S1,88,4312,1,0
2024-05-17,P104,S2,92,2484,0,0
2024-05-17,P104,S3,107,5029,0,0
2024-05-17,P105,S1,119,5117,1,0
2024-05-17,P105,S2,87,3741,0,0
2024-05-17,P105,S3,102,4692,0,0
2024-05-18,P101,S1,125,5375,1,0
2024-05-18,P101,S2,148,5032,0,0
2024-05-18,P101,S3,131,5633,0,0
2024-05-18,P102,S1,95,3990,1,0
2024-05-18,P102,S2,136,3536,0,0
2024-05-18,P102,S3,121,3025,0,0
2024-05-18,P103,S1,142,6674,0,0
2024-05-18,P103,S2,136,2992,0,0
2024-05-18,P103,S3,117,5382,0,0
2024-05-18,P104,S1,142,3550,0,0
2024-05-18,P104,S2,99,3465,0,0
2024-05-18,P104,S3,136,4624,0,0
2024-05-18,P105,S1,131,5371,0,0
2024-05-18,P105,S2,141,2961,1,0
2024-05-18,P105,S3,130,4940,0,0
2024-05-19,P101,S1,131,5371,0,1
2024-05-19,P101,S2,124,5332,0,1
2024-05-19,P101,S3,111,4662,0,1
2024-05-19,P102,S1,141,3807,0,1
2024-05-19,P102,S2,93,3906,1,1
2024-05-19,P102,S3,113,5311,0,1
2024-05-19,P103,S1,139,3753,0,1
2024-05-19,P103,S2,139,4309,0,1
2024-05-19,P103,S3,129,3096,1,1
2024-05-19,P104,S1,128,6272,0,1
2024-05-19,P104,S2,123,2460,0,1
2024-05-19,P104,S3,119,2737,1,1
2024-05-19,P105,S1,139,2919,0,1
2024-05-19,P105,S2,143,5434,0,1
2024-05-19,P105,S3,117,3276,0,1
2024-05-20,P101,S1,109,2725,1,0
2024-05-20,P101,S2,120,2760,0,0
2024-05-20,P101,S3,93,3720,1,0
2024-05-20,P102,S1,99,2277,0,0
2024-05-20,P102,S2,107,4387,0,0
2024-05-20,P102,S3,131,6026,0,0
2024-05-20,P103,S1,105,3885,1,0
2024-05-20,P103,S2,99,2673,1,0
2024-05-20,P103,S3,113,3955,1,0
2024-05-20,P104,S1,98,2450,0,0
2024-05-20,P104,S2,120,3360,1,0
2024-05-20,P104,S3,104,3432,0,0
2024-05-20,P105,S1,101,2424,0,0
2024-05-20,P105,S2,125,2750,0,0
2024-05-20,P105,S3,102,2448,0,0
2024-05-21,P101,S1,110,5170,1,0
2024-05-21,P101,S2,80,3760,0,0
2024-05-21,P101,S3,115,2875,0,0
2024-05-21,P102,S1,121,4235,0,0
2024-05-21,P102,S2,95,2185,0,0
2024-05-21,P102,S3,97,2231,0,0
2024-05-21,P103,S1,107,3210,0,0
2024-05-21,P103,S2,114,5016,0,0
2024-05-21,P103,S3,92,2668,1,0
2024-05-21,P104,S1,104,4888,0,0
2024-05-21,P104,S2,130,6370,0,0
2024-05-21,P104,S3,101,4040,1,0
2024-05-21,P105,S1,138,3036,0,0
2024-05-21,P105,S2,95,3040,0,0
2024-05-21,P105,S3,124,2728,0,0
2024-05-22,P101,S1,103,3708,0,0
2024-05-22,P101,S2,94,3384,1,0
2024-05-22,P101,S3,105,2625,0,0
2024-05-22,P102,S1,86,3268,0,0
2024-05-22,P102,S2,108,2160,0,0
2024-05-22,P102,S3,96,2304,0,0
2024-05-22,P103,S1,121,5808,0,0
2024-05-22,P103,S2,122,5246,0,0
2024-05-22,P103,S3,126,2898,0,0
2024-05-22,P104,S1,110,3300,0,0
2024-05-22,P104,S2,94,2162,1,0
2024-05-22,P104,S3,128,4608,0,0
2024-05-22,P105,S1,107,2140,0,0
2024-05-22,P105,S2,98,4802,1,0
2024-05-22,P105,S3,160,4960,0,0
2024-05-23,P101,S1,93,3441,0,0
2024-05-23,P101,S2,106,2544,1,0
2024-05-23,P101,S3,122,4636,0,0
2024-05-23,P102,S1,96,3744,1,0
2024-05-23,P102,S2,120,3360,0,0
2024-05-23,P102,S3,89,3382,0,0
2024-05-23,P103,S1,94,2350,0,0
2024-05-23,P103,S2,115,5175,0,0
2024-05-23,P103,S3,102,2448,0,0
2024-05-23,P104,S1,94,2068,1,0
2024-05-23,P104,S2,101,2222,0,0
2024-05-23,P104,S3,120,4440,1,0
2024-05-23,P105,S1,131,5371,0,0
2024-05-23,P105,S2,90,2070,0,0
2024-05-23,P105,S3,93,2046,1,0
2024-05-24,P101,S1,97,2522,0,0
2024-05-24,P101,S2,108,2376,0,0
2024-05-24,P101,S3,112,3136,0,0
2024-05-24,P102,S1,126,5922,1,0
2024-05-24,P102,S2,122,2562,1,0
2024-05-24,P102,S3,104,3744,1,0
2024-05-24,P103,S1,107,5243,0,0
2024-05-24,P103,S2,103,3399,0,0
2024-05-24,P103,S3,114,4104,0,0
2024-05-24,P104,S1,121,3509,0,0
2024-05-24,P104,S2,108,3240,0,0
2024-05-24,P104,S3,109,4469,1,0
2024-05-24,P105,S1,107,3959,0,0
2024-05-24,P105,S2,97,4365,0,0
2024-05-24,P105,S3,101,3838,0,0
2024-05-25,P101,S1,121,3751,0,0
2024-05-25,P101,S2,115,4600,1,0
2024-05-25,P101,S3,126,3276,0,0
2024-05-25,P102,S1,129,5934,1,0
2024-05-25,P102,S2,94,2256,1,0
2024-05-25,P102,S3,140,5180,0,0
2024-05-25,P103,S1,132,3168,0,0
2024-05-25,P103,S2,122,2806,1,0
2024-05-25,P103,S3,137,5891,0,0
2024-05-25,P104,S1,140,6720,1,0
2024-05-25,P104,S2,134,3216,0,0
2024-05-25,P104,S3,130,3640,1,0
2024-05-25,P105,S1,109,2616,0,0
2024-05-25,P105,S2,126,4914,0,0
2024-05-25,P105,S3,111,4995,0,0
2024-05-26,P101,S1,117,4095,1,1
2024-05-26,P101,S2,126,5922,0,1
2024-05-26,P101,S3,142,5964,0,1
2024-05-26,P102,S1,130,6370,1,1
2024-05-26,P102,S2,106,2968,0,1
2024-05-26,P102,S3,129,5934,0,1
2024-05-26,P103,S1,124,5704,1,1
2024-05-26,P103,S2,107,4708,1,1
2024-05-26,P103,S3,110,2640,0,1
2024-05-26,P104,S1,141,6627,1,1
2024-05-26,P104,S2,130,2990,0,1
2024-05-26,P104,S3,128,2688,0,1
2024-05-26,P105,S1,145,3335,0,1
2024-05-26,P105,S2,140,3360,1,1
2024-05-26,P105,S3,123,4428,0,1
2024-05-27,P101,S1,115,4140,0,0
2024-05-27,P101,S2,121,3872,1,0
2024-05-27,P101,S3,87,1827,0,0
2024-05-27,P102,S1,112,3920,0,0
2024-05-27,P102,S2,119,5355,0,0
2024-05-27,P102,S3,99,3564,0,0
2024-05-27,P103,S1,87,2001,0,0
2024-05-27,P103,S2,98,4312,0,0
2024-05-27,P103,S3,122,2928,0,0
2024-05-27,P104,S1,109,3161,0,0
2024-05-27,P104,S2,117,3510,0,0
2024-05-27,P104,S3,114,2736,0,0
2024-05-27,P105,S1,116,5568,0,0
2024-05-27,P105,S2,114,5586,0,0
2024-05-27,P105,S3,87,3567,1,0
2024-05-28,P101,S1,98,4704,0,0
2024-05-28,P101,S2,103,2884,1,0
2024-05-28,P101,S3,87,2262,0,0
2024-05-28,P102,S1,108,2160,1,0
2024-05-28,P102,S2,94,1880,1,0
2024-05-28,P102,S3,116,3712,0,0
2024-05-28,P103,S1,89,1869,0,0
